#####################################################################
# Alchemist log file - simulation started at: 2019-09-11T14:43+0000 #
#####################################################################
# 
#
# The columns have the following meaning: 
# time X[Mean] Y[Mean] 
28.850018619108997 16.0 8.0 
28.9001427054139 23.0 1.0 
28.950169993198035 16.0 9.0 
29.000112534069164 19.0 4.0 
29.05107295420211 5.0 18.0 
29.100016429650953 5.0 18.0 
29.195061377367132 1.0 24.0 
29.229695414830452 0.0 25.0 
29.26369598122275 0.0 26.0 
29.35182197302012 1.0 26.0 
29.407015122538414 0.0 28.0 
29.58795203901547 1.0 28.0 
29.611835503439327 0.0 29.0 
29.69917306193036 1.0 29.0 
29.71227374657016 0.0 30.0 
29.82850326170148 1.0 30.0 
30.051314061990922 1.0 31.0 
30.104156921922367 1.0 32.0 
30.236399943698423 1.0 33.0 
30.2620452385709 1.0 34.0 
30.38617862352942 1.0 36.0 
30.506926978633363 1.0 37.0 
30.566163223791264 1.0 40.0 
30.610847277781545 1.0 41.0 
30.808167151938925 1.0 42.0 
30.852059961108935 0.0 44.0 
30.957102282698752 1.0 44.0 
31.027787991318924 1.0 46.0 
31.147758604748752 1.0 47.0 
31.15658353317996 0.0 48.0 
31.203526456367726 0.0 50.0 
31.25963325497139 0.0 52.0 
31.3765881857342 1.0 54.0 
31.409232015233002 1.0 55.0 
31.498607419017404 1.0 56.0 
31.5034066960968 0.0 57.0 
31.702444125924764 1.0 59.0 
31.7689686995129 1.0 60.0 
31.839326688674003 1.0 61.0 
31.881120349034166 1.0 62.0 
31.91650370367711 0.0 63.0 
32.01103013560287 1.0 64.0 
32.077009505450015 1.0 66.0 
32.10010420701327 67.0 2.0 
32.15011680578946 66.0 2.0 
32.200017358442125 60.0 4.0 
32.25001181521456 57.0 5.0 
32.300135058017545 58.0 0.0 
32.350193496126835 53.0 1.0 
32.40018176251179 46.0 5.0 
32.45007642908945 50.0 2.0 
32.50008195579212 44.0 6.0 
32.55015520548771 43.0 2.0 
32.60026821606636 43.0 2.0 
32.6500099916408 44.0 0.0 
32.7006980334789 40.0 2.0 
32.75021322870712 40.0 1.0 
32.80013064450402 38.0 3.0 
32.85013523877621 38.0 3.0 
32.90014572503968 40.0 1.0 
32.9502098036555 39.0 2.0 
33.000010474371265 36.0 3.0 
33.05015619370581 35.0 5.0 
33.100275228519195 35.0 5.0 
33.150039704616916 35.0 3.0 
33.20018021153199 34.0 5.0 
33.250002019066045 30.0 4.0 
33.30023890553332 30.0 3.0 
33.35035068214846 30.0 3.0 
33.40008824226485 32.0 1.0 
33.45030096291485 26.0 6.0 
33.50022721386858 31.0 4.0 
33.55004081096789 33.0 2.0 
33.600038477978096 29.0 4.0 
33.65012864419822 25.0 7.0 
